comment,label
giảng viên đến lớp rất đúng giờ ( sớm hơn cả giờ bắt đầu ) .,2
"thầy dạy nhiệt tình , đầy đủ .",2
"thầy rất thân thiện , cập nhật thông tin mới nhất cho sinh viên về công nghệ .",2
"trong đó những nội dung thầy nói thì rất chung chung , đôi khi không thực tế .",0
"chất lượng trang thiết bị hỗ trợ cho môn học chưa tốt , cần được thay thế đổi mới .",0
"giáo viên nhiệt tình , kịp thời trả lời mail thắc mắc liên quan tới môn học của sinh viên .",2
sự nhiệt tình của thầy .,2
"dạy hấp dẫn , hay .",2
"đồng thời , những bài tập , ví dụ thầy cho ra rất sát với bài học .",2
thầy đi trễ dạy muộn giờ .,0
"giảng viên nhiệt tình , năng động .",2
giảng dạy nghiêm túc .,2
cần điều chỉnh số lượng sinh viên hợp lý trong lớp học bởi trong lớp khá đông .,0
đi muộn .,0
"giảng viên nhiệt tình , cho nhiều bài tập .",2
cần up nhiều tài liệu hơn lên course .,0
các bài thực hành có liên quan tới nghiệp vụ .,2
thầy giảng hay dễ hiểu .,2
cô vô cùng nhiệt tình và tận tâm .,2
"thầy giảng lý thuyết khá chung chung , trừu tượng , khó áp dụng kiến thức .",0
em không hiểu .,0
giảng viên dạy còn tương đối nhanh và hơi khó hiểu .,0
"giảng viên tận tâm , nhiệt tình , giảng dạy rất chi tiết nội dung bài học .",2
"giảng viên năng nổ , nhiệt tình , vui tính .",2
cám ơn cô đã dạy lớp em .,2
quan tâm và nhiệt tình .,2
ngoài ra còn nhiều kiến thức ngoài .,1
thầy dạy khá chi tiết .,2
"đến gần cuối kỳ vẫn khá nhiều sinh viên không biết nên làm gì với đồ án , code kiểu gì mới đúng ý thầy .",0
"ngoài kiến thức trong sách , thầy còn chia sẻ những kinh nghiệm cho sinh viên về công việc , về lĩnh vực học tập .",2
"giảng viên dạy tận tâm , nhiệt tình .",2
thầy nghỉ ' hơi ' nhiều .,0
"slide thầy chuẩn bị thì không khác giáo viên khác là nhiêu , thầy sử dụng các ví dụ rất nhiều nhưng thật sự chưa lôi kéo được sinh viên về phía mình ( cho sinh viên hiểu được ) .",0
sự kiên trì của giảng viên với lớp dù sinh viên có mặt khá ít .,2
đó là ý kiến cá nhân của em về giảng viên môn anh văn 2 này .,1
"cách dạy không phù hợp , khó hiểu gây chán nản , không có động lực học .",0
hướng dẫn đầy đủ .,2
chưa sâu về nội dung .,0
thầy giảng dạy rất ân cần và quan tâm tới sinh viên .,2
giảng dạy lý thuyết tốt .,2
trình độ chuyên môn cao .,2
sinh viên học lý thuyết nhưng thực hành không liên quan nhiều tới lý thuyết .,0
giảng viên nên đảm bảo giờ trên lớp và sử dụng hiệu quả tiết học .,0
cần thêm giáo trình do trường biên soạn .,0
giúp sinh viên hoàn thiện các kỹ năng trong việc học tập .,2
"thầy wzjwz192 giảng bài dễ hiểu , cụ thể , chi tiết .",2
"không nên đánh giá tập trung vào một bài thi cuối kỳ duy nhất , chia thành nhiều phần doubledot 60% kiến thức ai doubledot trong đó có thể kiểm tra giấy như hiện nay bài tập lớn 40% một đồ án vận dụng trí tuệ nhân tạo ( ai ) bài thi cuối kỳ không đảm bảo đánh giá đúng chất lượng sinh viên doubledot đề thi cho những câu dễ , chỉ mất thời gian để trình bày hơn là thời gian suy nghĩ .",0
"cô cho làm bài tập để thực tiễn lý thuyết rất nhiều và phù hơp , khiến chúng em hiểu ngay được nội dung của môn học .",2
giữ vững nhiệt huyết với sinh viên .,2
có demo trực tiếp .,1
"dạy dễ hiểu , hài hước .",2
thầy giảng bài kỹ .,2
cách giảng dạy của cô rất hiệu quả .,2
cụ thể doubledot về việc hướng dẫn bài tập về nội dung đó .,1
đề quá khó !,0
môn học tốt .,2
"giảng dạy chi tiết , nhiệt tình .",2
nên thêm nhiều kiến thức thực tế hơn nữa .,0
có nhiệt huyết .,2
"giảng viên cho bài tập hay , khó .",2
thầy cho thực hành làm mạch dễ tiếp thu kiến thức .,2
thầy nói tiếng khá khó nghe và không sử dụng micro nên em không thể hiểu toàn bộ những điều thầy nói .,0
"cô nhiệt tình , giảng dạy hay , dễ hiểu cho sinh viên .",2
thầy rất nhiệt tình .,2
"đôi lúc cô có kể vài câu chuyện hay liên quan đến bài học , hầu hết các tiết học cô luôn mỉm cười nên khi học cảm thấy thoải mái .",2
không nhiệt tình .,0
cách tính điểm cộng của giáo viên có điểm quá trình .,1
"em nghĩ thầy dạy hơi chậm so với lớp khác nhưng mà thầy dạy đảm bảo chất lượng , rèn được cho bọn em khả năng làm việc nhóm , thuyết trình , cách trả lời câu hỏi .",2
"cô dạy hay , đưa thực tế áp dụng vào bài giảng , dễ hiểu .",2
nhiều bài thuyết trình .,1
"nhiệt tình , vui vẻ , quan tâm đến sinh viên .",2
"giọng nói của thầy truyền cảm , không gây cảm giác buồn ngủ .",2
rất có tâm huyết và thương sinh viên colonsmile .,2
"giáo viên thường xuyên đi muộn , không đúng giờ giấc , thường xuyên bỏ dạy mà không thông báo cho phòng đào tạo .",0
"cô rất có tâm , tận tình , nghiêm túc .",2
thầy dậy rất nhiệt tình .,2
không ý kiến .,1
tạo bầu không khí vui vẻ .,2
hơi nhanh nhưng em vẫn theo kịp được .,1
"máy tính thực hành quá tệ , cần được trang bị mới hơn .",0
"mang tính chê trách sinh viên về chuyên môn , làm cho tâm lý sinh viên đi xuống , không có hứng thú trong học tập .",0
"nội dung giảng dạy quá sơ sài , giảng viên không quan tâm tới lớp .",0
"cô dạy tận tâm , nhiệt tình , giúp đỡ sinh viên .",2
nhiệt tình giải đáp thắc mắc .,2
cô rất xinh .,2
"nên giảm thời gian tiết học môn anh văn , vì thời gian học một buổi dài sẽ ít hiệu quả .",0
thầy nhiệt tình trong công tác giảng dạy .,2
"đề cuối kỳ ra khá dở , trong khi java có nhiều cái hay thì không ra .",0
"giảng dạy lý thuyết dễ hiểu , ví dụ hợp lý .",2
khả năng truyền đạt của giảng viên chưa tốt .,0
"tận tình , tâm huyết .",2
thầy wzjwz13 dạy rất chuẩn .,2
em không hiểu và thầy giải thích em cũng không hiểu thầy đang nói gì .,0
đừng nghĩ mọi thứ tự em đã biết trước hết colonsmile .,0
nên thay đổi hình thức kiểm tra .,0
thầy wzjwz210 rất nhiệt huyết và vui tính .,2
bài tập đa dạng giúp sinh viên hiểu rõ bài học hơn .,2
"hướng dẫn chi tiết , rõ ràng .",2
còn nhiều thiếu sót nhỏ .,0
thầy rất vui vẻ .,2
"giảng viên truyền đạt kiến thức tốt , dễ hiểu .",2
"cô tận tâm , có theo dõi sức học tập của từng bạn .",2
nên tăng bài tập và thời gian thực hành .,0
"giảng viên nhiệt tình , phương pháp giảng lôi cuốn .",2
"cô dạy rất nhiệt tình , rất quan tâm học sinh .",2
thầy cố gắng nên cho giải bài tập nhiều hơn .,0
"lớp thực hành hầu như không làm gì cả , mặc dù lúc đầu cô thực hành có dạy nhưng rất ít so với việc áp dụng vào thực hiện đồ án , càng về sau hầu như không dạy thêm được chút gì .",0
"giảng viên không tương tác với sinh viên , bài giảng thiên về lý thuyết rất nhàm chán .",0
slide chi tiết .,2
"nhiệt tình , đôi khi dạy nhiều cái về thực tiễn rất hữu ích , gần gũi , nghiêm khắc .",2
cần cung cấp hướng dẫn thực hành .,0
giáo viên hướng dẫn rất tận tình .,2
cô dạy nhiệt tình chuyên môn cao .,2
cảm thấy cô rất nhiệt tình làm việc theo nhóm hiệu quả .,2
"nghỉ nhiều buổi thực hành , mất nhiều kiến thức quan trọng của oop không phổ biến và hướng dẫn cụ thể nội dung và phương pháp thực hành không nhiệt tình .",0
"thầy dạy tận tụy , tâm huyết .",2
"giảng viên tích cực giúp đỡ sinh viên , đảm bảo giờ lên lớp .",2
đảm bảo đúng giờ học .,2
"chấm bài theo hệ thống hay báo lỗi , không được sáng tạo theo lối nghĩ riêng .",0
"cô tận tâm , nhiệt tình trong giảng dạy .",2
nên tăng thêm nhiều thời gian thực hành vì môn game khó mà chỉ thực hành có 3 buổi thì không đủ để sinh viên có thể hiểu hết vấn đề .,0
giảng viên rất nhiệt tình .,2
"cần cho thêm nhiều tài liệu , bài tập để sinh viên tự nghiên cứu .",0
em nghĩ như vậy sẽ tốt hơn vì họ sẽ biết được khả năng của sinh viên trong lớp tới đâu để cho bài thực hành được phù hợp với trình độ của sinh viên .,1
giảng viên dạy tận tình hiệu quả .,2
"phòng thực hành về java nhưng máy tính lại không cài netbean , em mong trong những học kỳ sau trường sẽ khắc phục vấn đề này .",0
cách dạy chuyên nghiệp .,2
thầy không lên lớp bất cứ buổi nào của tiết thực hành và cũng không thấy rằng thầy bù cho những tiết đó .,0
"thầy khá vui tính , gần gũi với sinh viên , nhiệt tình .",2
thầy dạy hơi khó hiểu đối với em .,0
không hiểu học ra để áp dụng vào cái gì .,0
"cô dễ thương , giảng hay , nhiệt tình , thân thiện với sinh viên .",2
bài tập phong phú .,2
cách truyền đạt hơi buồn ngủ !,0
dạy học theo chương trình .,1
bài học khá hữu ích .,2
giáo viên rất nhiệt tình .,2
dạy kết hợp với các hoạt động liên quan đến bài học để sinh viên dễ dàng nắm và nhớ kiến thức hơn .,0
tất cả .,1
không hỗ trợ giảng bài khi giảng viên chính bận .,0
quan tâm đến tình hình học tập của sinh viên rất nhiều .,2
"giáo viên dạy nhiệt tình , đảm bảo kiến thức cho sinh viên , lên lớp đúng giờ .",2
thầy bắt viết nhiều quá .,0
thầy giải bài tập rõ ràng .,2
"vui tính , nhiệt tình giảng bài .",2
"khả năng truyền đạt của giảng viên kém , dễ gây chán và buồn ngủ cho sinh viên .",0
giảng tận tình .,2
"giảng viên dạy rất chi tiết , dễ hiểu , nội dung kiến thức khá đầy đủ .",2
đề nghị có câu trả lời cụ thể khi sinh viên hỏi bài .,0
nâng cấp hệ thống máy tình phòng thực hành .,0
"thầy còn hướng dẫn các kỹ năng thuyết trình , học tiếng anh chuyên ngành , làm báo cáo , slide .",2
"thầy đăng thông báo trên facebook cá nhân , cách thầy nói chuyện dễ gây hiểu nhầm .",0
"đảm bảo thời gian học đầy đủ , đảm bảo học hết trong giáo trình .",2
sinh viên chưa tiếp xúc được với giáo viên .,0
các phần bài tập ví dụ cần rõ ràng và rành mạch .,0
giảng viên nhiệt tình giảng dạy hay và dễ hiểu .,2
thân thiện và dễ tiếp thu hơn .,0
cô chỉ dẫn rất chu đáo và giảng giải kỹ .,2
giảng viên giảng chưa kỹ .,0
"thầy gặp rất nhiều vấn đề về thời gian , số ngày học tuy đủ nhưng rất mất thời gian khi thầy đợi bọn em lên lớp rồi mới chịu nhắn cho nghỉ học , rất tội cho những bạn nhà xa .",0
giảng viên cung cấp nhiều mẹo hay trong môn học .,2
giáo viên giảng dạy tận tình và cho làm nhiều bài tập tại lớp .,2
giảng bài rất dễ hiểu bài .,2
phương pháp dạy học .,1
rất không hài lòng .,0
tăng thời gian nghe tiếng anh .,0
nửa học kỳ không có giáo viên hướng dẫn thực hành .,0
"thầy vui vẻ , hòa đồng , tận tâm .",2
giảng viên nhiệt tình tận tâm .,2
"thầy dạy chưa hết chương trình học , nghỉ không thông báo trước , nghỉ không dạy bù .",0
"sự tận tâm , kiên nhẫn giảng và giải thích để sinh viên nắm được bài .",2
vì thế không thể tốt toàn vẹn được .,0
thầy dạy rất nhiệt tình và luôn tạo không khí thoải mái trong giờ học .,2
"giảng kỹ , dễ hiểu .",2
"khiến người học có cảm giác như đang tham gia hội nghị đa cấp thay vì đang học , nội dung môn này nên có thêm phần nói về đạo đức của người kỹ sư , cử nhân ngành công nghệ thông tin thay vì nói về những thứ không thực tế .",0
phương pháp dạy rất hay .,2
để sinh viên thực hành nhiều hơn .,0
"thầy dạy tận tâm , nhưng thầy thường nói đến những phần nghiên về lập trình mạng .",0
"cô hướng dẫn , giải thích kiến thức môn học rất cụ thể và dễ hiểu .",2
"cô dạy học rất nhiệt tình với sinh viên , hướng dẫn rõ ràng , có logic .",2
khi chia nhóm em không học bên nhóm của thầy này và thầy cũng rất ít lên lớp nên em không có ý kiến gì .,1
thầy rất nhiệt tình nhắc lại nhiều lần những kiến thức hay bị quên .,2
"lên lớp thầy không có hướng dẫn , giải thích một vài thứ mình sẽ làm ( các môn khác thì có hướng dẫn sơ lược ) .",0
cô rất nhiệt tình và tận tâm .,2
kế hoạch giảng dạy tốt .,2
"giảng viên trẻ , nhiệt huyết nhưng thiếu kinh nghiệm , khuyến khích sinh viên thực hành trên hackerrankdotcom .",2
chưa sâu rõ hoàn toàn kiến thức .,0
"nên cho thi hình thức trắc nghiệm , giúp sinh viên được hiểu rộng , đề thi năm nào cũng cùng một dạng , giống như sinh viên đang học tủ .",0
"ít sử dụng micro , nói nhỏ .",0
"giáo viên tận tâm , nhiệt huyết trong giảng dạy , có phần mở rộng để sinh viên hiểu rõ hơn về vấn đề .",2
"cô giảng rất hay , dễ hiểu .",2
giáo viên giải bài tập cần giải thích kỹ hơn lý do vì sao đáp án đó đúng hoặc vì sao sai để sinh viên biết nên sửa chữa chỗ nào cho hợp lý và biết mình sai ở đâu .,0
cần có nhiều bài tập và những buổi bài tập để các sinh viên hiểu được bài .,0
thầy là giáo viên tận tâm nhất từ khi em bước vào đại học .,2
nên nâng cao hơn .,0
"giáo viên còn chưa có sự tương tác với sinh viên , giảng hơi nhanh .",0
"dạy hầu như bằng tiếng việt , nó giống như 1 lớp học ngữ pháp ở cấp 3 mà tôi chẳng mấy ứng dụng và chẳng có hứng thú khi học tiếng anh ở trường 1 kiểu mà chỉ coi trọng điểm số .",0
bài tập còn chưa đa dạng .,0
thầy nên hỗ trợ hướng dẫn và tương tác với các bạn sinh viên nhiều hơn .,0
thầy nhiệt nhiệt tình vui tính niềm nở với sinh viên .,2
dứt khoát .,2
"phòng máy thực hành còn yếu , máy chạy chậm hay đơ , thỉnh thoảng còn hư , mạng để hỗ trợ ta cứu trong phòng máy còn chậm .",0
thầy chia sẻ những kinh nghiệm về bên ngoài rất hay và đáng để học hỏi .,2
"thầy quá tuyệt vời , nhiệt tình , quá chu đáo .",2
trời nóng .,0
tiết học lúc nào cũng sôi nổi .,2
hướng dẫn rõ ràng cách thực hiện .,2
phương pháp dạy hiệu quả .,2
dạy được .,2
"thầy có nhiều kinh nghiệm , hỗ trợ sinh viên cho việc thực hành các bài tập trên lớp .",2
thầy luôn đến lớp đúng giờ và giảng dạy nhiệt tình .,2
cô dạy rất vui và nhiệt tình dễ hiểu bài .,2
thầy nên tương tác với sinh viên nhiều hơn ạ .,0
nội dung quá lý thuyết và sơ sài .,0
cần hướng dẫn bài tập cho sinh viên một cách chi tiết hơn nữa .,0
"không khí lớp học không được sôi động , năng nổ .",0
em không có ý kiến gì về cách giảng dạy của giảng viên .,1
thường xuyên trao đổi các vấn đề trên hệ thống moodle .,2
"thầy hiền vui tính , dạy bài tập dễ hiểu .",2
"thầy hay nghỉ mà không báo trước , và không cung cấp slide cho sinh viên .",0
cực dễ hiểu bài luôn .,2
thầy giảng nhanh trong khi slide ít code .,0
thầy rất hiền dạy dễ hiểu và rất nhiệt tình khi trả lời học sinh .,2
"hướng dẫn tốt , tận tình .",2
thầy sửa bài tập ít .,0
thầy dạy hay rất dễ hiểu .,2
dạy full english .,0
"giảng viên tận tình , diễn đạt dễ hiểu , ví dụ đưa ra cụ thể .",2
tính thực tiễn của môn học .,1
nhiệt tình giúp sinh viên .,2
cô giảng bài rất là hay và không nhàm chán .,2
"giảng viên cần tích cực đi dạy đầy đủ , gần gũi với sinh viên hơn thay vì lên cho bài tập rồi ngồi một chỗ .",0
cô lên lớp đầy đủ và dạy theo đúng chương trình .,2
kết thúc tiết học quá trễ .,0
"giảng viên hướng dẫn chi tiết , rõ ràng .",2
giảng viên đến lớp sớm hơn .,0
sáng tạo trong giảng dạy .,2
đảm bảo cho sinh viên không ngủ gật .,1
"thầy giảng bài khó hiểu , không trình bày cách giải bài tập cho sinh viên .",0
"thầy dạy rất dề hiểu , tiếp thu bài nhanh .",2
"giáo viên giảng dạy nhiệt tình , dễ hiểu .",2
giáo viên chỉ dẫn rất nhiệt tình .,2
nắng vào buổi sáng ở gần cửa sổ .,0
"nhiệt tình , vui vẻ , hướng dẫn tốt .",2
cô giảng hơi nhanh .,0
dạy nhiệt tình nhiều bài tập .,2
tạo không khí vui vẻ cho lớp học .,2
thầy không sử dụng moodle .,0
em mong giờ lên lớp có những niềm vui hơn .,0
"giảng dễ hiểu , cung cấp tài liệu học tập đầy đủ .",2
"cô wzjwz290 dạy rất tận tâm , nhiệt tình colonsmile .",2
thầy giảng bài rất chi tiết và dễ hiểu .,2
"cách giảng dạy của cô có vẻ theo khuôn mẫu , truyền thống , nên mặc dù em biết cô đã rất tâm huyết với từng giờ lên lớp nhưng vẫn không gây được hứng thú cho các bạn .",0
tiết học nhàm chán .,0
"thầy nên quan tâm mức độ khó của từng câu và phân bổ thời gian hợp lý , hơn là cho một cái đề thi mức độ xử lý như nhau nhưng rải rác quá nhiều , khiến chúng em thi trên giấy vô cùng khó khăn .",0
chấm báo cáo hơi khắt khe .,0
thầy tốt .,2
thầy nền cộng điểm phát biểu hay có nhiều điểm cộng hơn .,0
nói còn hơi nhỏ .,0
"học xong môn này , em không có thêm một chút kiến thức nào về môn điện tử cũng như cách vận dụng những gì đã học vào thực tế .",0
"nắm được tất cả tên các thành viên trong lớp , thường xuyên quan tâm tới sinh viên .",2
cho phép sinh viên chuẩn bị bài trước tiết kiệm thời gian làm thực hành .,2
đây là môn có thực hành nhưng tới khi kết thúc vẫn không thấy thực hành đâu cả .,0
"quá tệ , giáo viên dạy cứng nhắc , lấy code trên mạng về bắt sinh viên copy code và chạy .",0
em thấy thầy giảng hơi bị buồn ngủ .,2
"còn khoảng 15 - 20 phút cuối giờ mới mở slide lên và đọc slide , lướt rất nhanh nên sinh viên không thể hiểu bài được .",0
chưa tạo được sự phấn khởi và không khí học tập năng động và náo nhiệt .,0
thường xuyên dạy lố giờ .,0
nâng cấp máy chiếu vì máy chiếu đã mờ !,0
chúng em đã nghỉ khoảng 4 tuần như thế .,1
"thầy dạy nhiệt tình , truyền cảm hứng cho sinh viên .",2
"lý do điểm đánh giá thầy wzjwz31 không cao do thầy wzjwz31 không tham gia chính vào công tác giảng dạy môn học , thầy gần như chỉ có mặt ở lớp như để có mặt .",0
"em là sinh viên khó khăn , phải vừa làm vừa học , nên thời gian trống không được linh hoạt .",0
"không tiếp cận lắm với sinh viên , hơi chán .",0
"nhiệt tình , luôn vì học sinh .",2
có thời gian để ngủ trên lớp .,1
thầy hiểu học sinh !,2
thầy rất nhiệt tình và luôn giải đáp mọi thắc mắc của sinh viên .,2
đề thi thực hành cuối kỳ không đánh giá đúng kiến thức của học sinh .,0
thầy lên lớp trễ khoảng gần 8h00 .,0
giáo viên dạy nhiệt tình .,2
"nhiều hoạt động bổ ích , trình độ cao , phát âm chuẩn , tốt .",2
nhiều lần nghỉ không thông báo làm sinh viên đến trường rồi lại về !,0
"cô dạy tận tụy , nhiệt tình !",2
làm sao có thể tìm thấy điểm không hài lòng được .,2
"dạy dễ hiểu , tận tâm , dạy từ cơ bản tới nâng cao .",2
"mong các môn học tới đề cương môn học và tài liệu tham khảo , cũng như sự tương tác với sinh viên của thầy sẽ được cải thiện nhiều hơn .",0
phòng học cần có rèm để máy chiếu được rõ ràng .,0
"thầy wzjwz254 rất hài hước và thân thiện , đặc biệt rất quan tâm đến việc học của sinh viên , thầy giải đáp tất cả những câu hỏi của em và cả sinh viên trong lớp , ngoài ra thầy còn nhờ những bạn đã hoàn thành xong bài tập của mình hướng dẫn cho những bạn chưa hiểu .",2
cô đến lớp đúng giờ và dạy dễ hiểu .,2
học được nhiều điều mới không nằm trong sách vở .,2
"giảng viên truyền đạt kiến thức một cách máy móc , không có hiệu quả , tạo không gian học tập áp lực , chán nản cho sinh viên .",2
thực hành speaking nhiều hơn .,0
"nhiệt tình , giúp đỡ sinh viên , quan tâm đến sinh viên , tìm kiếm tài liệu học tập cho sinh viên học tập một cách hiểu quả nhất , hết mình vì sinh viên .",2
"giảng viên nhiệt tình , hướng dẫn chi tiết , truyền đạt kiến thức tốt .",2
nên nhiệt tình và quan tâm đến sinh viên nhiều hơn .,0
thầy giảng bài còn hơi nhỏ và lướt hơi nhanh nên nhiều bạn không bắt kịp .,0
dễ hiểu vui tính .,2
"ngoài kiến thức cơ bản môn học , có mở rộng các kiến thức thú vị cho tương lai .",2
thầy nên nói tiếng anh tốt hơn .,0
"ra đề thi midterm cả lớp toàn 0 , 1 , 2 đến 3 điểm .",0
biết tạo không khí sôi nổi cho các bạn sinh viên hưng thú với môn học .,2
"giáo viên thực hành wzjwz215 thường xuyên đi trễ ( 30 đến 45 phút ) và hay cho nghĩ vào giờ chót , có 2 bữa cho nghĩ mà không báo trước .",0
sinh viên thắc mắc thì giảng viên giải đáp kỹ .,2
nhờ nhà trường cấp thêm quạt .,0
"nhiều buổi học không có giảng viên , khi liên hệ phòng công tác sinh viên của trường thì không gặp .",0
"thầy thường hay cho lớp nghỉ do thầy bận việc , tuy nhiên thầy nên đảm bảo giờ lên lớp của mình .",0
"thầy có thái độ phân biệt , chỉ quan tâm đến một vài sinh viên .",0
"thầy không nên nói bồi nói đan xen quá nhiều tiếng anh vào trong bào giảng , như thế rất khó hiểu nếu sinh viên không hiểu rõ nghĩa của từ đó là gì .",0
"thực hành chưa được học nhưng trên lớp buổi đầu tiên và buổi học thứ hai đã cho bài tập nhưng lại là bài tập của thực hành , mặt khác là cho rất nhiều .",0
dạy rất dễ hiểu và có tâm .,2
cho sinh viên hiểu rõ về nội dung môn học .,0
thường xuyên điểm danh .,0
cô dạy nhiệt tình và dành thời gian nhiều cho tụi em luyện tập !,2
phương pháp nộp bài của thầy là debug code quay video lấy điểm .,1
đòi hỏi quá cao .,0
thầy có thể làm thêm nhiều bài mẫu trên lớp hơn để bọn em nắm rõ bài hơn .,0
"mỗi khi chúng em cần hỏi gì , cô đều giúp đỡ .",2
bằng chứng là đầu kỳ lớp thầy đông cuối kỳ các sinh viên điều chạy sang lớp khác học ké vì học thầy sợ không hiểu không thể thi cuối kỳ được .,0
hướng dẫn tận tình trong tất cả các bài thực hành .,2
"giảng nhiệt tình , sử dụng tốt website môn học để thảo luận , trao đổi với sinh viên .",2
sau lễ 30 fraction 4 - 1 fraction 5 doubledot giảng viên không đến lớp để giảng dạy .,0
"em có đi học ở một trung tâm ngoài trường , tiền học phí so với trường mình về số tiết là gần như tương đương nhau nhưng chất lượng học rất khác nhau , em được đảm bảo giờ lên lớp đúng , thực hành nói , nghe mỗi buổi học .",0
bài tập cho hơi khó .,0
thầy giảng bài tận tâm và rất nhiệt tình .,2
"cô giảng lý thuyết hơn dài , bài tập áp dụng ít chỉ toàn những bài cơ bản , khó áp dụng những bài đó để giải những bài khác nâng cấp hơn .",0
đó là điều mà em mong muốn mỗi khi đến lớp .,2
thầy không có dạy .,0
"giảng viên giảng bài dễ hiểu , nhiệt tình .",2
thầy có kiến thức quá tuyệt vời .,2
đây là những ví dụ nhập môn mà các em học sinh lớp 8 - 9 khi bắt đầu được học về quy hoạch động để đi thi học sinh giỏi .,1
"giảng viên vui tính , cởi mở , thỉnh thoảng cũng hay khó tính với vài học sinh lười trong lớp .",2
"giáo viên giảng dạy nhiệt tình , hiệu quả .",2
giáo viên tâm lý .,2
thầy luôn lắng nghe tụi em và giải thích mọi thắc mắc cách rõ ràng .,2
"thầy nhiệt tình , dạy dễ hiểu .",2
mến cô .,2
giáo viên giảng dạy khá nhanh .,0
"cô dạy rất dễ hiểu , điều chỉnh phù hợp với tốc độ tiếp thu của sinh viên .",2
"thầy nhiệt tình , vui tính , thường tích cực hướng nghiệp cho sinh viên .",2
thầy hướng dẫn tận tình mà nhẹ nhàng cho sinh viên tiếp thu .,2
"thích nhất phần thuật toán dijktra , vì phần này nhờ cấu trúc rời rạc nên thầy giảng thì em biết .",2
"em sắp xếp hết lịch đâu vào đấy mà thầy cứ đổi giờ , đổi tiếc thì khó cho em quá .",0
"không có , chỉ là do em lười học nên không tiếp thu được .",1
"thầy có vẻ hơi bận rộn , gặp thầy có vẻ khó .",1
theo sát quá trình thực hành của sinh viên .,2
"đúng chất một cô giáo viên gương mẫu , cô dạy rất nhiệt tình , rất nhiệt huyết với nghề và cũng rất rất quan tâm tới sinh viên chúng em , dạy bằng cả trái tim .",2
"thầy dạy rõ ràng , dễ hiểu .",2
"mình rất thích những kiến thức mà thầy giảng giải , tuy môn học khô khan mà em vẫn có thể chú ý lắng nghe .",2
tốc độ dạy nhanh .,0
"tận tình , vui tính .",2
kết thúc môn học mà không được cái gì hết .,0
chấm điểm gắt .,0
cô dạy giỏi chu đáo .,2
không nên dựa theo ví dụ trong đề cương .,0
rèn luyện kỹ năng làm bài tập .,2
môn học nên thêm thời gian thực hành trên lớp nhiều hơn .,0
thầy rất nhiệt tình và quan tâm tới kiến thức của sinh viên .,2
khả năng truyền đạt của giảng viên .,1
"rất tận tâm , không những dạy kiến thức chuyên môn còn định hướng nghề nghiệp và đạo đức nghề nghiệp .",2
giảng dạy rất nhiệt tình và luôn cố gắng giải đáp mọi thắc mắc của sinh viên .,2
"giảng viên hướng dẫn nhiệt tình , dễ hiểu .",2
"cần có tài liệu bài bản , rõ ràng .",0
giáo viên dễ tính .,2
giảng viên nói tiếng anh khó nghe và khó hiểu .,0
"thầy giảng bài hơi nhàm chán , bám quá sát và slide môn học .",0
"thầy thử nói , một nhóm không ai quen biết , không chung khoa , đã vậy lại không cùng chí hướng lấy gì để cái gọi là đề ra chí hướng và cách thức thực hiện chúng .",0
không thu hút được sự tập trung của sinh viên .,0
"không cho bài tập về nhà , phần học thực hành có độ dễ chênh lệch rất nhiểu so với lý thuyết .",0
"dễ hiểu , đúng giờ !",2
từ đó cho thấy doubledot sinh viên lên lớp không được lợi ích gì vì giảng viên không chịu thướng dẫn chỉ ngồi lỳ một chỗ có khi giảng viên lại không chịu lên lớp vậy ở nhà tự học còn hơn .,0
nhiệt tình và đúng giờ .,2
thầy rất nhiệt vui và dạy dễ hiểu .,2
"thầy giảng hay , hướng dẫn giải bài tập chuẩn , có chuyện vui nghe thú vị .",2
học sinh chưa thật sự đạt được kiến thức đầy đủ .,0
rất nhiệt tình và thân thiện với sinh viên .,2
"hơi khó tính , bớt khó tính .",0
nhiều kiến thức bổ ích .,2
giảng viên tận tâm hướng dẫn sinh viên .,2
"giảng viên nhiệt tình , có phương pháp hướng dẫn và sửa bài tập hiệu quả giúp sinh viên nhớ lâu .",2
cô tận tâm và thân thiện .,2
"nhiệt tình , vui vẻ , thoải mái .",2
lý thuyết .,1
khi được đề cập thì thầy cho đó là mục tiêu cho các bạn tự tìm hiểu nhằm phát huy tốt nhất tư duy .,1
"nội dung môn học , kiến thức được truyền đạt rất đầy đủ .",2
nên nêu ra những ví dụ áp dụng cho thuc tiễn tốt hơn và dạy sinh viên nhũng kiến thức cơ bản trước đã .,0
"giảng viên chủ động tận dụng thời gian lên lớp , sắp xếp và nêu rõ các phương pháp và cho sinh viên bài tập và tài liệu đầy đủ hơn .",0
nên trang bị thêm rèm che cửa sổ vì doubledot khi mở máy chiếu thì mấy bạn ở dưới cuối lớp xem không được rõ .,0
em rất thích cách lấy ví dụ và mở rộng bài giảng của thầy .,2
hệ thống loa không rõ .,0
sự nhiệt tình và tâm huyết .,2
lớp học chỉ hơi nóng .,0
em xin cám ơn !,2
"cô thường xuyên cho nghỉ học ( kể cả học bù ) , tiếng anh còn nhiều sai sót trong cả phát âm lẫn phần viết .",0
cô cho nhiều bài tập .,2
cô wzjwz275 giảng rất chi tiết và dễ hiểu .,2
thực hành chứa các kiến thức chưa học lý thuyết .,0
"phòng học có máy chiếu quá mờ , đôi khi trời nắng không thể nhìn rõ .",0
